Id, ChartId
11009,chartId_1414671547866_0.280204647026697
21085,chartId_1432751703945_0.5319640011487521
5626,chartId_1401347622982_0.963480075495827
20100,chartId_1431652804299_0.6466145724989474
36780,chartId_1449572103119_0.7703252065832954
52925,chartId_1465624267282_0.6889742363709956
52280,chartId_1464864234862_0.7637035440225635
51897,chartId_1464442773908_0.1390407879371196
57833,chartId_1472753833467_0.9055848381605671
45378,chartId_1458130273021_0.3624270765745387
45187,chartId_1457983367815_0.9127545321825892
38735,chartId_1452110528031_0.7147064660068363
25306,chartId_1437760978123_0.7533229540764861
2233,chartId_1384411838626_0.02217611074792164
21270,chartId_1432965735246_0.28275385597468194
45978,chartId_1458708799143_0.5143916587983903
6553,chartId_1403297094339_0.6016221540400647
924,chartId_1371211099872_0.29745817748837416
36076,chartId_1448972737266_0.5785401015479785
38198,chartId_1451378213925_0.6436315353494138
53789,chartId_1466547733977_0.08644026191905141
43952,chartId_1456927130938_0.8729666157606197
39266,chartId_1452648139571_0.1588837644389801
6299,chartId_1402431633288_0.7779197280495318
28704,chartId_1442297867063_0.9951844811651079
29591,chartId_1443047011591_0.9568630765457773
18097,chartId_1429030045764_0.7032729569501952
39728,chartId_1453110826779_0.09085829231212572
20351,chartId_1431953049195_0.15182223103085562
25525,chartId_1438080643852_0.7176895119307942
9454,chartId_1411121453363_0.39662306645902523
17039,chartId_1427387319749_0.637001136430853
44892,chartId_1457671600249_0.03233488901062126
1184,chartId_1372745206471_0.7407285345832743
2224,chartId_1384307303470_0.34056487988611616
9993,chartId_1412279929653_0.38764376372652154
24606,chartId_1436924738741_0.8733522756956518
57354,chartId_1472151308830_0.07215115674263894
27266,chartId_1440521709682_0.8386769103817642
22168,chartId_1434132794942_0.7039423526016688
38624,chartId_1451997036428_0.7188820789945969
18621,chartId_1429641918371_0.03891720799104681
20671,chartId_1432223199837_0.8170094708290299
21732,chartId_1433669381188_0.2398018358354989
33623,chartId_1446631462124_0.0517824825112817
56661,chartId_1471382715698_0.05382087774097538
16317,chartId_1426165211691_0.19175267676577423
52073,chartId_1464722768707_0.43508864564941446
33510,chartId_1446559664687_0.38087647628415616
29282,chartId_1442890819224_0.5545527412021158
33563,chartId_1446582916270_0.9349001623272731
2164,chartId_1383598783568_0.8182653510955223
24172,chartId_1436392018169_0.5354745869744708
668,chartId_1370140013824_0.9786604012292293
21898,chartId_1433855097032_0.4298045727694592
57319,chartId_1472129125294_0.8188187253138213
47638,chartId_1460463291368_0.7756214980929104
2160,chartId_1383594997520_0.913915950045235
45097,chartId_1457899024240_0.6566664301790297
45401,chartId_1458138092366_0.7593941559382742
43056,chartId_1456177525314_0.26864798373530674
32045,chartId_1445280745615_0.2618670661042541
53007,chartId_1465744613208_0.9231728227005037
50059,chartId_1462562289394_0.20860859257607328
25201,chartId_1437618915670_0.5331493387426667
41080,chartId_1454274644474_0.4158297361809791
40092,chartId_1453382504600_0.5758255836464035
49416,chartId_1461850409106_0.8193587637491717
9206,chartId_1410714857250_0.012246831715481687
55005,chartId_1468198599399_0.3202696799703505
42938,chartId_1456025875301_0.3198744484662743
15487,chartId_1424479716169_0.9430196817234279
2573,chartId_1388263279366_0.5309244956046697
23998,chartId_1436248292519_0.7470215691640547
19448,chartId_1430752345046_0.06034811901566389
15833,chartId_1425320443931_0.12613308175783355
5169,chartId_1400428959490_0.12566523797338574
10541,chartId_1413568262699_0.7458490430999809
39708,chartId_1453081639633_0.20390469185076654
47539,chartId_1460397210331_0.503906811282828
32148,chartId_1445356989715_0.728171072434634
5825,chartId_1401440741174_0.5721787554157656
15330,chartId_1424208432399_0.8612410601446268
6999,chartId_1403960349581_0.5003419203921313
33633,chartId_1446641762727_0.3988481863424898
2745,chartId_1390441950638_0.005416800718020198
10939,chartId_1414525299970_0.15273607078545365
38048,chartId_1451092048382_0.057453416811876545
1668,chartId_1378344137654_0.10827189868016479
19900,chartId_1431440306357_0.405421730051618
21326,chartId_1433074379704_0.31649132614208813
49845,chartId_1462380488942_0.4093691503846572
37285,chartId_1450132100022_0.26230265563785077
47646,chartId_1460473451478_0.5693272678146941
15381,chartId_1424299053444_0.44166149792725995
21263,chartId_1432942955496_0.9143285009085355
46998,chartId_1459861818070_0.1560703887405463
26123,chartId_1438864447447_0.9237985425492066
19506,chartId_1430836481661_0.5596440395217207
5876,chartId_1401485313590_0.755317299713208
12812,chartId_1418751968218_0.991344342882188
22890,chartId_1435040425644_0.6898832613606483
55995,chartId_1470268156143_0.4198546898551285
57811,chartId_1472738540141_0.5349723202095318
29796,chartId_1443201208242_0.3351306738331914
53468,chartId_1466148644541_0.5998463295400143
52253,chartId_1464853441782_0.20620577188198752
35377,chartId_1448210125831_0.533549188869074
8517,chartId_1408708644202_0.2730987339425614
15319,chartId_1424190083719_0.7125246548108306
53331,chartId_1466041060977_0.27248369861721755
25157,chartId_1437597671636_0.7895367413212329
29563,chartId_1443037712195_0.5363594916397305
29835,chartId_1443238914776_0.9395178056962303
34778,chartId_1447636900699_0.030579145147377418
10335,chartId_1413026120520_0.9070693662832212
36119,chartId_1448994314499_0.8188472359772768
35557,chartId_1447930368824_0.5223663881363605
28841,chartId_1442407934802_0.511163949286592
46240,chartId_1458937456029_0.24385494503080435
9227,chartId_1410733578742_0.7310545040883389
20510,chartId_1432092613807_0.6914329872894689
56070,chartId_1470390169532_0.9389081502028539
52643,chartId_1465355281721_0.26498518728068465
292,chartId_1369030977246_0.9626460795193512
11529,chartId_1415921212576_0.06556177558377385
16614,chartId_1426764736250_0.06404126816320737
32084,chartId_1445293109036_0.4291392510404958
11396,chartId_1415510975583_0.915652179656278
24555,chartId_1436888624452_0.9695934150393595
12387,chartId_1418924236256_0.634358838984554
55550,chartId_1469224606230_0.22141342633403838
51578,chartId_1464124422913_0.9418230867918773
20073,chartId_1431623967643_0.46033052097449195
47285,chartId_1460101825243_0.8476329119265311
31717,chartId_1444903543238_0.09268738671725662
46343,chartId_1459117329439_0.19448279029303134
50768,chartId_1463339063159_0.8456217430430901
54979,chartId_1468070532513_0.9246378093160465
40840,chartId_1454006608684_0.6777583507355303
51049,chartId_1463604704425_0.008576316582977583
40602,chartId_1453835541380_0.5227331498721666
50817,chartId_1463391821474_0.659268451596436
32491,chartId_1445546087280_0.4778251178761287
39653,chartId_1452895179792_0.49794918588456144
27499,chartId_1440743545325_0.6588373429245458
28181,chartId_1441670926842_0.6714094697963446
18619,chartId_1429641499247_0.13046281112453573
41610,chartId_1454801699641_0.5404340124647575
17410,chartId_1427928501375_0.6410169692432321
39765,chartId_1453138025597_0.7671985089975914
47906,chartId_1460648441200_0.9526718508950375
20659,chartId_1432220569600_0.8737404835887323
5423,chartId_1400882152177_0.015088985581833414
41091,chartId_1454289159490_0.27228848200261646
52311,chartId_1464880172135_0.32228816729279574
6006,chartId_1401823406745_0.9891005820129797
57161,chartId_1471975756328_0.3675851627479434
48595,chartId_1461152012025_0.6479154352444576
14240,chartId_1422310507791_0.8682326796459568
779,chartId_1370409842256_0.6248254812963347
28231,chartId_1441719358042_0.36066482425667346
672,chartId_1370155055409_0.5046913461633817
8484,chartId_1408560697585_0.10845932875664671
13284,chartId_1420224794918_0.9341754553388497
17147,chartId_1427508414310_0.5427342917086848
50772,chartId_1463342424198_0.9269502519164234
46950,chartId_1459802471792_0.6671578037179073
10474,chartId_1413406006144_0.8678432071649154
33651,chartId_1446649034772_0.29738288849321703
11593,chartId_1416129968420_0.14216090772461287
14940,chartId_1423523453455_0.6251767555376113
682,chartId_1370223583560_0.10843070711813252
19271,chartId_1430483268644_0.19619952928071643
47252,chartId_1460061249788_0.2467927047982812
6175,chartId_1402106798560_0.8507753822765753
8133,chartId_1407532718499_0.5140335658190381
16043,chartId_1425580772288_0.20467142470986815
36463,chartId_1449295542006_0.7774297222890296
31176,chartId_1444405672654_0.3587980196869545
6935,chartId_1403851098957_0.09819643414684542
31888,chartId_1445079497958_0.4584353426865239
18020,chartId_1428869654605_0.7979875487606038
49692,chartId_1462259084957_0.7070344837848097
21630,chartId_1433460043251_0.8470767917160364
33444,chartId_1446508093006_0.5098508829250932
32463,chartId_1445526453513_0.5279337493702769
35536,chartId_1448363458130_0.4452602316159755
58327,chartId_1473847239046_0.34332743467908955
14484,chartId_1422772764219_0.5037604116369039
56864,chartId_1471615977424_0.4458985598757863
4655,chartId_1399564205135_0.6601463723985135
9997,chartId_1412289636704_0.366212883882083
48862,chartId_1461356409167_0.640815115602682
24661,chartId_1436973166832_0.07040087529458106
338,chartId_1369243737783_0.3141782999228748
55077,chartId_1468339137170_0.9969151588734288
33584,chartId_1446599074585_0.2929798214354065
33851,chartId_1446825834030_0.7668003280225621
37202,chartId_1450057036855_0.4514776314608753
700,chartId_1370243071707_0.8145505020000225
49771,chartId_1462312756962_0.47526161855245697
57490,chartId_1472398357758_0.29694500588811934
9337,chartId_1410906636589_0.778711515506495
47480,chartId_1460373597347_0.043643488986614076
51264,chartId_1463777963799_0.39864145845184057
15247,chartId_1424085605741_0.9683393219521983
7469,chartId_1405925094468_0.17610046155840708
27790,chartId_1441123956033_0.9323886665095608
31606,chartId_1444832361483_0.7566236644744118
40696,chartId_1453916861486_0.3884320534140797
38577,chartId_1451957299898_0.06366005843745626
39873,chartId_1453211481555_0.31193316419150496
14179,chartId_1422176457980_0.1785233860514419
22839,chartId_1435014841302_0.5687310060020536
40070,chartId_1453335382228_0.2934089151676744
54175,chartId_1466963946321_0.9948667016485866
57841,chartId_1472755992441_0.048065802557660575
35150,chartId_1447977913780_0.7863772218115628
56454,chartId_1471023976291_0.6999350728194861
6443,chartId_1402898858880_0.6990006030723947
17749,chartId_1428404565959_0.03425491156888022
19560,chartId_1430893329040_0.4832979727430676
49759,chartId_1462303964321_0.5486014832693542
57480,chartId_1472373482326_0.8579844224287247
37548,chartId_1450345750983_0.7790132391541766
49683,chartId_1462242157825_0.5768210309649784
9116,chartId_1410451266095_0.9325284298468721
28396,chartId_1441890683527_0.1824741167670813
50715,chartId_1463248329556_0.6314372010718103
22864,chartId_1435024074047_0.002801194703232368
15785,chartId_1425283725439_0.5632179275816318
5288,chartId_1400663259869_0.2575004593792966
54627,chartId_1467561838674_0.9647933460408726
20938,chartId_1432595297423_0.9682119352076532
36475,chartId_1449327471723_0.3381393308300882
28146,chartId_1441627667896_0.5533061222684015
50357,chartId_1462952978146_0.6932484591379762
31243,chartId_1444481001436_0.26312778277625964
23965,chartId_1436196402273_0.14762858661674416
37907,chartId_1450828530496_0.46442701015621424
58162,chartId_1473193851889_0.22971052818461446
4820,chartId_1399829849244_0.9525086490539107
43712,chartId_1456763737814_0.3237477087489898
41087,chartId_1454281754944_0.6105088477394922
45812,chartId_1458573612334_0.018824063912856625
28578,chartId_1442164880522_0.8421298475277407
52722,chartId_1465408739447_0.15765003979752656
27621,chartId_1440966248554_0.9131905943930412
56546,chartId_1471252178365_0.31430900332263856
19165,chartId_1430339029587_0.6694792734091957
26391,chartId_1439394620026_0.5186404890203804
33472,chartId_1446525120550_0.1789432936348021
23977,chartId_1436202915184_0.22510284625698057
30498,chartId_1443818986990_0.0579871810705207
3095,chartId_1393965398029_0.8467684402069284
13930,chartId_1421675547440_0.1356040225835688
23281,chartId_1435312823079_0.29108885094180087
7278,chartId_1404564127933_0.22058859202659553
35320,chartId_1448125907160_0.8754077110263638
28921,chartId_1442484655784_0.6597563359847839
56266,chartId_1470768913039_0.6434714736656795
44182,chartId_1457092140337_0.24534172919061353
17049,chartId_1427395480179_0.5424323501281428
6856,chartId_1403725881518_0.21184085514657247
27518,chartId_1440772661235_0.8192646353270654
14589,chartId_1422987144197_0.5994451936964897
24212,chartId_1436440599466_0.41722981712129825
17499,chartId_1427989697669_0.4961679494008422
31449,chartId_1444710189971_0.9556202061530538
29544,chartId_1443032028967_0.38456282997503877
52890,chartId_1465563839009_0.5234050469087053
24211,chartId_1436440395948_0.11567263578539527
44605,chartId_1457456915358_0.8206810896789505
40744,chartId_1453943628606_0.27010808140039444
29264,chartId_1442868294621_0.4549644844163335
43579,chartId_1456646960090_0.7149488504510373
20638,chartId_1432209952002_0.3265184410497016
55790,chartId_1469787558777_0.5038227005513062
42520,chartId_1455655708490_0.9671286902720957
26614,chartId_1439680946754_0.6105131766878725
31605,chartId_1444832240394_0.6965369315377232
43912,chartId_1456878619174_0.7461653980206473
33869,chartId_1446837111024_0.35589876382433866
54951,chartId_1467997038227_0.9504800625145435
44613,chartId_1457462699934_0.5168666622205995
30658,chartId_1443974417866_0.883902552611058
2892,chartId_1392265190354_0.13658409738417637
6650,chartId_1403568527719_0.5122003406798496
21199,chartId_1432859769231_0.018451683237587724
50158,chartId_1462785182662_0.27338137119735955
31402,chartId_1444673136332_0.7497935283463448
17357,chartId_1427857012721_0.09934637564002691
36024,chartId_1448923910890_0.16589625052782886
27144,chartId_1440425157139_0.7862060761425296
15458,chartId_1424432601647_0.9896962896894086
30944,chartId_1444168639056_0.7536693536676466
41665,chartId_1454910318098_0.39719433050618685
45962,chartId_1458700281448_0.3218653161437524
790,chartId_1370413445527_0.18681997981355541
909,chartId_1371176052674_0.4339806830767137
52748,chartId_1465438777800_0.2702287779242775
52019,chartId_1464646922850_0.6085908866851986
17772,chartId_1428440376794_0.5448590001846223
10825,chartId_1414247411143_0.048792300369347674
43709,chartId_1456762432652_0.6582658353326968
30148,chartId_1443557616989_0.31173152151056094
15184,chartId_1423933477344_0.6875180532242259
15452,chartId_1424407337806_0.6841522961847737
56914,chartId_1471696578898_0.11194198811426759
54392,chartId_1467192799575_0.7756978829405555
799,chartId_1370488332998_0.7985196888478576
7751,chartId_1406716630133_0.7489428448306611
2508,chartId_1387003435890_0.1653075012424507
6405,chartId_1402696363286_0.8206664535282033
16777,chartId_1427078827165_0.635831149559235
42560,chartId_1455676103715_0.37925752869101037
16319,chartId_1426165366544_0.8303033186739682
49848,chartId_1462381848747_0.49864235422445036
